ProbeID	Name	Control_1	Control_2	Control_3	Grp78KO_1	Grp78KO_2	Grp78KO_3
Asb5	ASB5	0.24241035	0.29845792	0.2891417	0.37875998	0.34092274	0.47548294
Asb6	ASB6	2.646078	2.767642	2.6839085	3.051343	3.069396	2.914293
Asb7	ASB7	2.7968075	2.8002894	3.0518343	3.009892	2.9927292	3.0678651
Asb8	ASB8	2.662694	2.6669624	2.702561	2.8701375	2.8303783	2.9950402
Asb9	ASB9	0.007591032	0	0	0.023143955	0	0
Ascc1	ASCC1	4.2163935	4.14013	4.0610466	4.5919085	4.503255	4.503199
Ascc2	ASCC2	4.567571	4.7193494	4.722949	4.517047	4.6556654	4.6277785
Ascc3	ASCC3	3.3702917	3.4667532	3.5912392	4.092049	4.1790533	4.053123
Ascl1	ASCL1	0.9288528	0.8347208	1.0621125	1.0472118	0.97873545	1.0475732
Ascl2	ASCL2	0.29482865	0.40653393	0.5042001	0.4257343	0.5846896	0.26262337
Ascl3	ASCL3	0.24241035	0.1716528	0.20780356	0.4257343	0.32800022	0.41302606
Ascl4	ASCL4	0.3607015	0.37486	0.58624303	0.15845704	0.13491765	0.26262337
Ascl5	ASCL5	0.015124873	0.013287439	0	0	0	0
Asf1a	ASF1A	3.21103	3.2082558	3.221204	3.4556842	3.3689818	3.4266682
Asf1b	ASF1B	1.129942	1.1378694	1.5143638	2.13457	2.2696052	2.2562716
Asgr1	ASGR1	2.097709	1.9628474	1.740709	1.3933176	1.4101298	1.7531782
Asgr2	ASGR2	0.08749701	0.06473901	0.06490364	0.13827191	0.052749883	0.21794316
Ash1l	ASH1L	4.190546	4.459372	4.6267395	3.7920415	3.954657	4.2571025
Ash2l	ASH2L	3.4510348	3.5030425	3.5771756	3.772493	3.7896855	3.7442203
Asic1	ASIC1	1.5770051	1.6988435	1.9477235	1.6023622	1.6688746	1.7768004
Asic2	ASIC2	0.1352111	0.14886242	0.07186184	0.04576436	0.12699811	0.09294972
Asic3	ASIC3	0.11504031	0.077198654	0.07186184	0.030741084	0.035473924	0.085525505
Asic4	ASIC4	0.073435545	0.17727014	0.13239844	0.08952568	0.09467747	0.10031922
Asic5	ASIC5	0	0.013287439	0	0.015488665	0.06973244	0.031952877
Asl	ASL	3.1082342	3.1454916	3.107657	3.0960975	3.0966954	3.152886
Asmt	ASMT	0.24837215	0.41540235	0.46285588	0.22294174	0.23967002	0.28117734
Asna1	ASNA1	3.9686773	3.9100823	3.9227576	4.438247	4.410518	4.274878
Asns	ASNS	3.372908	3.299415	3.0444102	5.096431	5.067326	4.3238072
Asnsd1	ASNSD1	3.4226031	3.2887452	3.2981493	3.8697243	3.8251653	3.677121
Aspa	ASPA	0.9614256	0.7902057	0.6960644	0.81383425	0.86761785	0.818142
Aspdh	ASPDH	0	0	0.014791441	0	0	0
Aspg	ASPG	0.39721426	0.5240595	0.41481957	0.708139	0.7208772	0.50530696
Asph	ASPH	4.037265	4.1296406	4.180921	4.300744	4.350865	4.3658237
Asphd1	ASPHD1	0.007591032	0.08337074	0	0.06056527	0.008987152	0.15739809
Asphd2	ASPHD2	0	0.013287439	0.029367281	0.06056527	0.11901535	0
Aspm	ASPM	0.5793352	0.7080163	1.7941421	1.6765679	1.6907511	2.3897822
Aspn	ASPN	0.5267457	0.50809234	0.90029746	1.1755503	1.1412015	1.3113416
Asprv1	ASPRV1	0.2660472	0.43290675	0.057896674	0.12458519	0.18866484	0.22444959
Aspscr1	ASPSCR1	3.713869	3.7210782	3.878294	3.9760592	3.9586284	3.8277984
Asrgl1	ASRGL1	2.7986653	2.740821	2.8871925	2.773106	2.850935	3.017132
Ass1	ASS1	3.448373	3.3949156	3.2645535	3.6896515	3.6915712	3.7096443
Ass-ps1	ASS-PS1	0	0	0	0	0	0
Aste1	ASTE1	1.746059	1.4840806	1.5529404	1.913301	1.9743589	1.9641002
Astl	ASTL	0	0	0	0	0	0
Astn1	ASTN1	0.059173528	0.077198654	0.06490364	0.20402916	0.044149213	0.122107364
Astn2	ASTN2	1.4708109	1.5697618	1.5685849	1.8466198	1.7783489	1.9572446
Astx1a	ASTX1A	0	0	0	0	0	0
Astx1b	ASTX1B	0	0	0	0	0	0
Astx1c	ASTX1C	0	0	0	0	0	0
Astx2	ASTX2	0	0	0	0	0	0
Astx3	ASTX3	0	0	0	0	0	0
Astx4a	ASTX4A	0	0	0	0	0	0
Astx4b	ASTX4B	0	0	0	0	0	0
Astx4c	ASTX4C	0	0	0	0	0	0
Astx4d	ASTX4D	0	0	0	0	0	0
Astx5	ASTX5	0	0	0	0	0	0
Astx6	ASTX6	0	0	0	0	0	0
Asxl1	ASXL1	3.4784453	3.640003	3.9983995	3.6871138	3.7798429	4.079419
Asxl2	ASXL2	3.2048671	3.415125	3.6348405	3.1225693	3.2419012	3.5783591
Asxl3	ASXL3	0.1285326	0.1939353	0.30023965	0.103697315	0.035473924	0.26262337
Asz1	ASZ1	0	0.013287439	0	0.015488665	0	0
Atad1	ATAD1	4.0464993	4.0670333	4.0751963	4.3379273	4.36623	4.260889
Atad2	ATAD2	2.4819908	2.5596654	2.6045108	2.674286	2.795701	2.9934142
Atad2b	ATAD2B	2.9244976	3.060507	3.1471696	2.7368672	2.821821	3.2615638
Atad3a	ATAD3A	2.6269803	2.761321	2.7010615	3.3965693	3.4336607	3.1441772
Atad3aos	ATAD3AOS	0.43737325	0.5121081	0.5482182	0.33506805	0.3787176	0.3521312
Atad5	ATAD5	0.5962679	0.6363182	1.2124968	1.0361962	1.3032427	1.3415036
Atat1	ATAT1	2.0864224	2.0738733	2.2356138	1.8911718	1.8518281	2.0637286
Atcay	ATCAY	0.030024389	0.0393441	0.043733716	0.103697315	0.052749883	0.0629163
Atcayos	ATCAYOS	0.059173528	0.06473901	0.13239844	0.015488665	0	0.13637346
Ate1	ATE1	3.68675	3.7047553	3.8070772	3.7169602	3.765522	3.8365903
Atf1	ATF1	3.7766964	3.845021	3.906708	3.8908315	3.9658403	3.9350436
Atf1-ps	ATF1-PS	0.007591032	0	0	0.007774319	0.008987152	0
Atf2	ATF2	3.681966	3.7241495	3.8801417	3.8797693	3.8998952	3.8817708
Atf3	ATF3	5.6968684	5.920492	5.553408	6.136534	6.237922	5.5576644
Atf4	ATF4	4.8048053	4.8500385	4.6023827	6.1825294	6.179578	5.5515394
Atf5	ATF5	3.3781202	3.41995	3.231557	4.651173	4.6963677	4.0660095
Atf6	ATF6	4.398036	4.491279	4.521332	5.313432	5.348994	5.000844
Atf6b	ATF6B	3.8417122	3.8578117	3.948948	3.7767909	3.8032641	3.8621697
Atf7	ATF7	3.6494079	3.774817	3.9394243	3.57797	3.6087818	3.779681
Atf7ip	ATF7IP	3.890843	4.049701	4.525375	3.8716764	3.9915142	4.3144064
Atf7ip2	ATF7IP2	0	0.013287439	0.029367281	0.06056527	0.086431414	0.10763481
Atg10	ATG10	2.106091	2.180618	2.2187421	2.0882754	2.1716576	2.185832
Atg101	ATG101	2.920398	2.9665914	2.852979	3.260126	3.2041442	3.1300836
Atg12	ATG12	3.7346468	3.7113163	3.6589277	3.8112156	3.7996342	3.887444
Atg13	ATG13	4.2795525	4.330203	4.3604636	4.713094	4.727362	4.5363507
Atg14	ATG14	2.7860584	2.8243916	2.89752	2.6688895	2.7722723	2.8834414
Atg16l1	ATG16L1	2.9871361	3.0354345	2.974992	2.9108865	2.981804	3.148367
Atg16l2	ATG16L2	2.0854762	2.17151	2.0164886	1.8637116	1.8574796	1.8496133
Atg2a	ATG2A	3.3053555	3.4556258	3.6279354	2.9936008	3.0609741	3.3635213
Atg2b	ATG2B	3.5373363	3.6231825	3.6768084	3.326757	3.4902887	3.6194332
Atg3	ATG3	4.2211037	4.238615	4.129875	4.102038	4.132216	4.059727
Atg4a	ATG4A	3.0004964	3.0169456	2.9953225	3.0190835	3.036575	3.0976272
Atg4a-ps	ATG4A-PS	0.059173528	0	0	0.015488665	0.052749883	0.031952877
Atg4b	ATG4B	3.6392498	3.640003	3.5460799	3.7112525	3.7166877	3.7040637
Atg4c	ATG4C	2.5467188	2.449323	2.4119136	2.6976895	2.6751416	2.5381565
Atg4d	ATG4D	3.720351	3.6782405	3.6619937	4.255393	4.2265673	3.9653575
Atg5	ATG5	3.3356423	3.3302803	3.2753148	3.6595688	3.6180305	3.498169
Atg7	ATG7	3.7183185	3.79095	3.9563878	3.7531033	3.7684443	3.8760655
Atg9a	ATG9A	3.4035275	3.46152	3.5380983	3.3052273	3.3270943	3.3947763
Atg9b	ATG9B	0.10136349	0.14886242	0.08563466	0.92810273	1.2268251	0.9425907
Atic	ATIC	3.6696136	3.6780715	3.4526846	4.086165	4.068052	3.9642794
Atl1	ATL1	1.3906566	1.44228	1.5306185	1.9897815	1.9029251	2.0800858
Atl2	ATL2	4.164131	4.1470275	4.0778513	4.1598406	4.130766	4.28152
Atl3	ATL3	5.1036086	5.064173	5.2386055	4.7245884	4.770365	5.0656414
Atm	ATM	2.6164582	2.7030063	2.983702	2.6678069	2.762061	3.0003061
Atmin	ATMIN	3.4035275	3.5275066	3.4812865	3.514755	3.5772364	3.8253229
Atn1	ATN1	4.3389583	4.4586754	4.5618224	3.9556477	4.0735974	4.265802
Atoh1	ATOH1	0	0	0	0	0	0
Atoh7	ATOH7	0	0	0	0	0	0
Atoh8	ATOH8	1.4459972	1.4391131	1.4430524	1.8242066	1.8686879	1.8341728
Atox1	ATOX1	3.8987503	3.7867136	3.7503881	4.0586424	4.0498133	4.040639
Atp10a	ATP10A	2.865948	2.9816265	3.058504	3.2116375	3.227327	3.503557
Atp10b	ATP10B	1.1200467	1.2683092	0.5264513	0.5457078	0.40314323	0.88062006
Atp10d	ATP10D	3.9461038	4.0572486	3.877369	3.628346	3.716029	3.9273992
Atp11a	ATP11A	6.7929754	6.9601455	7.2436104	6.3687863	6.4775805	6.907156
Atp11b	ATP11B	3.8436723	3.9235275	4.04526	3.8745975	3.9806159	4.186492
Atp11c	ATP11C	3.2217245	3.2889948	3.3878822	3.1829286	3.2520828	3.4664853
Atp12a	ATP12A	0.015124873	0.12554051	0	0.030741084	0.052749883	0
Atp13a1	ATP13A1	3.649804	3.723988	3.7072587	4.034907	4.0734434	3.9032907
Atp13a2	ATP13A2	3.3456268	3.4364417	3.444394	3.362813	3.4115703	3.5491529
Atp13a3	ATP13A3	5.7512946	5.8676205	6.054549	5.521049	5.584099	5.8914337
Atp13a4	ATP13A4	2.469172	2.416447	2.3703182	2.4222221	2.4438434	2.6474092
Atp13a5	ATP13A5	0.08749701	0.107685044	0.09922037	0.12458519	0.11901535	0.10031922
Atp1a1	ATP1A1	7.170481	7.1769648	7.0999885	7.324722	7.3072243	7.399941
Atp1a2	ATP1A2	1.2741139	1.3752638	1.7341534	2.2396414	2.1654642	1.959535
Atp1a3	ATP1A3	0.2776594	0.35160533	0.71810657	0.44091454	0.39100498	1.352059
Atp1a4	ATP1A4	0.051965516	0.013287439	0.014791441	0	0.008987152	0.016104057
Atp1b1	ATP1B1	6.9766574	7.041949	6.988965	6.6905813	6.727791	6.852
Atp1b2	ATP1B2	0.4422816	0.4285593	0.49060768	0.6689382	0.8446081	0.6882854
Atp1b3	ATP1B3	4.93187	4.942248	4.9163117	4.812135	4.7973948	4.8379955
Atp1b4	ATP1B4	0	0	0.007423069	0	0.017894255	0.031952877
Atp23	ATP23	1.3360871	1.3285441	1.3175879	1.4786922	1.35346	1.5513179
Atp2a1	ATP2A1	0.10136349	0.07098824	0.1894786	0.2353543	0.12699811	0.055264864
Atp2a2	ATP2A2	6.18765	6.279527	6.211135	6.654231	6.7030735	6.4877715
Atp2a3	ATP2A3	5.2553544	5.3013377	5.340376	5.069276	5.108165	5.3198857
Atp2b1	ATP2B1	4.6411467	4.7797756	4.8568263	4.330662	4.432431	4.707887
Atp2b2	ATP2B2	2.3093324	2.4152524	2.4441168	1.696796	1.7783489	2.1305068
Atp2b3	ATP2B3	0.23037905	0.27333355	0.49515903	0.2657279	0.16598311	0.29335815
Atp2b4	ATP2B4	1.991229	2.0954952	2.1517274	2.5795207	2.6917956	2.7065718
Atp2c1	ATP2C1	4.6972456	4.759062	4.7891865	4.483416	4.482958	4.637335
Atp2c2	ATP2C2	3.1699548	3.264505	3.035142	3.5317938	3.5206535	3.5067272
Atp4a	ATP4A	0.059173528	0.0393441	0.029367281	0.08236382	0.052749883	0.016104057
Atp4b	ATP4B	0.051965516	0.013287439	0.014791441	0	0	0.024059866
Atp5a1	ATP5A1	6.453877	6.394076	6.3270235	6.583384	6.546728	6.564587
Atp5b	ATP5B	6.437829	6.415257	6.3191485	6.884613	6.847888	6.686884
Atp5c1	ATP5C1	4.7723303	4.6583385	4.5733495	4.965659	4.967478	4.9382095
Atp5d	ATP5D	5.0089564	4.942248	4.865823	4.84066	4.8521094	4.9500084
Atp5e	ATP5E	5.018679	4.8252316	4.672141	5.1334615	5.027593	4.945629
Atp5f1	ATP5F1	5.3828506	5.305729	5.2556224	5.685572	5.650051	5.660365
Atp5g1	ATP5G1	3.8711936	3.7635531	3.7130938	5.003206	4.9528556	4.2688746
Atp5g2	ATP5G2	4.7876205	4.7098174	4.643801	5.1301427	5.1104	5.0085196
Atp5g3	ATP5G3	4.9300547	4.8297296	4.77401	5.3382974	5.297759	5.190297
Atp5h	ATP5H	4.9907274	4.82759	4.7134333	4.9871955	4.887921	4.952076
Atp5j	ATP5J	4.619674	4.6081414	4.594356	4.7892213	4.7129583	4.6897783
Atp5j2	ATP5J2	4.511014	4.428171	4.3222485	4.5534534	4.488553	4.563373
Atp5k	ATP5K	3.582836	3.416004	3.2986996	3.6082451	3.5645387	3.5934303
Atp5k-ps2	ATP5K-PS2	0	0	0.007423069	0.007774319	0	0
Atp5l	ATP5L	4.5559525	4.3558455	4.2431707	4.5939627	4.576386	4.51739
Atp5l2-ps	ATP5L2-PS	0.030024389	0.026400635	0.029367281	0.015488665	0.008987152	0.031952877
Atp5l-ps1	ATP5L-PS1	0.015124873	0.006665789	0.014791441	0.015488665	0.008987152	0
Atp5l-ps2	ATP5L-PS2	0	0	0	0	0	0
Atp5o	ATP5O	4.523164	4.446522	4.3877797	4.7354035	4.667186	4.678678
Atp5s	ATP5S	1.8743864	1.9264978	2.157774	2.2363112	2.2139697	2.2243087
Atp5sl	ATP5SL	2.3530192	2.3612356	2.4467006	3.0957444	3.0971036	2.7598631
Atp6ap1	ATP6AP1	5.0506163	5.012883	4.969924	4.9203467	4.878624	4.977457
Atp6ap1l	ATP6AP1L	0.007591032	0	0.014791441	0.030741084	0	0.04755443
Atp6ap2	ATP6AP2	4.310822	4.318869	4.3042912	4.4423885	4.413803	4.4605975
Atp6v0a1	ATP6V0A1	5.021095	5.1055264	5.2689466	4.8338532	4.8907065	4.982256
Atp6v0a2	ATP6V0A2	4.2160563	4.23929	4.141551	4.397207	4.3940415	4.3549366
Atp6v0a4	ATP6V0A4	2.5485082	2.5281422	2.6056118	3.0125818	3.0408988	2.906336
Atp6v0b	ATP6V0B	4.9983163	4.8674254	4.853577	5.312163	5.196314	4.9861455
Atp6v0c	ATP6V0C	5.563641	5.54021	5.4955964	5.6887197	5.677765	5.655777
Atp6v0c-ps1	ATP6V0C-PS1	0	0	0	0.007774319	0.017894255	0
Atp6v0d1	ATP6V0D1	4.713309	4.65338	4.6404986	4.750972	4.7178903	4.815427
Atp6v0d2	ATP6V0D2	0.79370123	0.66767746	0.84103763	0.84783614	0.86761785	1.859776
Atp6v0e	ATP6V0E	4.0522118	3.9726796	3.9165466	4.2826986	4.1934643	4.2082157
Atp6v0e2	ATP6V0E2	3.300311	3.2660372	3.24877	3.64683	3.6750035	3.6449893
Atp6v1a	ATP6V1A	5.675699	5.6285076	5.658736	5.2970786	5.284209	5.423409
Atp6v1b1	ATP6V1B1	2.0209525	2.0805762	1.6170633	1.4369156	1.5478475	1.994382
Atp6v1b2	ATP6V1B2	5.6244335	5.5970845	5.578183	5.4208426	5.4344425	5.5222545
Atp6v1c1	ATP6V1C1	3.763524	3.7616894	3.7962613	3.795029	3.823983	3.8963885
Atp6v1c2	ATP6V1C2	4.954853	4.989387	5.2218566	4.0367	4.1118736	4.5195146
Atp6v1d	ATP6V1D	3.9296193	3.9746919	3.9356475	4.2416797	4.237971	4.2131534
Atp6v1e1	ATP6V1E1	4.728781	4.718573	4.6770763	4.791426	4.783367	4.7524405
Atp6v1e2	ATP6V1E2	0	0	0	0	0.017894255	0.016104057
Atp6v1f	ATP6V1F	4.2348814	4.1879487	4.0652742	4.387357	4.3324184	4.22462
Atp6v1g1	ATP6V1G1	5.4262543	5.351945	5.3048177	5.624646	5.573974	5.4621167
Atp6v1g2	ATP6V1G2	1.2103189	1.2102119	1.2706132	0.9733417	1.0443821	1.2757186
Atp6v1g3	ATP6V1G3	1.1896634	1.1378694	1.1269381	1.2978387	1.1835482	1.585151
Atp6v1h	ATP6V1H	4.3988795	4.3289695	4.2636127	4.2794614	4.2926226	4.3356743
Atp7a	ATP7A	3.0151765	3.0642612	3.1532347	2.892019	2.9092007	3.3915033
Atp7b	ATP7B	4.8369846	5.012305	5.2269106	4.160815	4.2322197	4.389567
Atp8a1	ATP8A1	6.5795584	6.6670127	6.928486	5.752632	5.794196	6.264292
Atp8a2	ATP8A2	0.7798234	0.831814	0.8726643	0.86769587	1.0218928	1.1930649
Atp8b1	ATP8B1	3.226273	3.356498	3.2614167	3.0590646	3.1576376	3.2843256
Atp8b2	ATP8B2	2.8937545	2.9669354	3.2981493	3.8630257	3.9162095	3.7841187
Atp8b3	ATP8B3	0.030024389	0.09560179	0.014791441	0.08236382	0.086431414	0.23091394
Atp8b4	ATP8B4	0.10136349	0.10166167	0.32207268	0.11070853	0.16598311	0.7890697
Atp8b5	ATP8B5	0.3607015	0.45436493	0.36435878	0.66493225	0.5007701	0.6508893
Atp9a	ATP9A	4.892294	4.907367	4.9281406	4.8614116	4.8315897	4.917637
Atp9b	ATP9B	3.8315234	3.8937328	4.0176225	3.628346	3.747381	3.9520326
Atpaf1	ATPAF1	3.0665214	3.0539033	3.1649408	3.4017828	3.3791852	3.485566
Atpaf2	ATPAF2	2.5316832	2.4950414	2.753674	2.9360542	2.8540602	2.7857306
Atpif1	ATPIF1	4.4170694	4.3322263	4.238989	4.4837685	4.402369	4.6330814
Atr	ATR	2.7713852	2.8859608	2.965054	3.3579352	3.3810291	3.4490988
Atraid	ATRAID	3.8253932	3.787926	3.7875235	3.6333084	3.566836	3.7828264
Atrip	ATRIP	1.5203315	1.5515033	1.612617	2.0285044	1.9756116	1.7447059
Atrn	ATRN	3.7123816	3.8617578	4.0524077	3.481463	3.58703	3.8671062
Atrnl1	ATRNL1	4.093345	4.20326	4.4254885	3.5581548	3.597965	4.0612664
Atrx	ATRX	4.62185	4.824426	4.959314	4.223441	4.4020376	4.670043
Atxn1	ATXN1	3.3307486	3.5374773	3.8230033	3.1052327	3.2287583	3.5542736
Atxn10	ATXN10	5.240368	5.219063	5.29009	5.4145746	5.414469	5.348392
Atxn1l	ATXN1L	3.3710773	3.5028412	3.683198	3.489831	3.543098	3.7432597
Atxn2	ATXN2	3.8172166	3.9276183	3.8704026	3.5687718	3.7518413	3.8852787
Atxn2l	ATXN2L	4.1664968	4.355073	4.556987	4.6175957	4.7652245	4.539043
Atxn3	ATXN3	2.6594994	2.724288	2.864514	2.983776	3.030054	3.1150682
Atxn7	ATXN7	3.5713322	3.7658782	3.876906	3.326757	3.4319112	3.6351876
Atxn7l1	ATXN7L1	3.0651004	3.227536	3.3293195	3.0520809	3.0987337	3.2970178
Atxn7l1os1	ATXN7L1OS1	0	0	0.007423069	0	0	0.008084445
Atxn7l1os2	ATXN7L1OS2	1.521996	1.6550877	2.0263581	1.4893093	1.6705745	1.988843
Atxn7l2	ATXN7L2	1.0923187	1.0621971	1.2830818	1.0334234	1.0878983	1.3478502
Atxn7l3	ATXN7L3	3.5883276	3.6350749	3.7881985	3.7179084	3.744183	3.7861462
Atxn7l3b	ATXN7L3B	4.962718	4.9005213	4.866741	4.855292	4.8222604	4.953223
AU015228	AU015228	0	0	0	0	0	0
AU015336	AU015336	0.030024389	0	0	0	0	0
AU015836	AU015836	0.4520266	0.38401252	0.59860337	0.35167703	0.20350513	0.4237102
AU016765	AU016765	0	0	0.014791441	0	0	0
AU018091	AU018091	0.06632996	0.09560179	0.16451098	0.06056527	0.11901535	0.078045756
AU019823	AU019823	3.0125573	2.9772077	3.0525384	3.1473532	3.1464417	3.1410234
AU019990	AU019990	0.015124873	0.013287439	0.119259015	0.023143955	0	0.04755443
AU020206	AU020206	2.1290123	2.2749991	2.4428227	2.4602668	2.4586267	2.9467819
AU021092	AU021092	4.7308664	4.632189	4.6460924	4.2221828	4.243041	4.400285
AU022133	AU022133	0	0	0	0	0	0.016104057
AU022252	AU022252	2.7521284	2.7822378	2.794131	2.8253465	2.808302	2.8516078
AU022751	AU022751	0	0	0.057896674	0	0.017894255	0
AU022754	AU022754	0.5267457	0.57801825	0.56952137	0.81728685	0.7680414	0.82527995
AU023070	AU023070	0	0	0	0	0.008987152	0
AU023762	AU023762	0.051965516	0	0.014791441	0.067884386	0.02672272	0.039784078
AU040320	AU040320	4.0573645	4.162661	4.2503147	4.315554	4.3763814	4.4471884
AU040972	AU040972	3.5039792	3.4589982	3.0535936	5.0723624	5.0154486	4.8051786
AU041133	AU041133	1.1225297	1.102971	1.2235171	1.3334348	1.3226717	1.352059
Auh	AUH	3.4454613	3.3829544	3.49291	3.432254	3.368671	3.5489194
Aunip	AUNIP	0.27187017	0.11367236	0.29470608	0.6155658	0.71647704	0.65932125
Aup1	AUP1	4.379588	4.3098345	4.2798357	4.79608	4.781401	4.5469036
Aurka	AURKA	1.0999575	1.0827918	1.5450253	2.366697	2.3328733	2.65028
Aurkaip1	AURKAIP1	3.8543844	3.7538862	3.7152731	4.0770745	4.055148	3.9101453
Aurkb	AURKB	0.5750568	0.4628209	1.1923491	1.6953646	1.9162984	2.0397365
Aurkc	AURKC	0.044705167	0	0.014791441	0.030741084	0.035473924	0.0629163
Auts2	AUTS2	1.5466386	1.8368722	1.8542408	1.6023622	1.6482472	1.8585113
AV026068	AV026068	0.03739172	0.019865531	0	0.030741084	0.017894255	0.0629163
AV039307	AV039307	0.38691738	0.327797	0.40988654	0.2952061	0.31490853	0.29335815
AV064505	AV064505	0	0	0	0	0	0
AV099323	AV099323	0.50399	0.48365322	0.5737281	0.6405536	0.7680414	0.6120403
AV320801	AV320801	0.3172719	0.37025213	0.26656944	0.58993745	0.41513586	0.5942774
AV356131	AV356131	1.4168638	1.5357891	1.386951	1.0250582	1.0315931	1.168138
Aven	AVEN	2.7319973	2.7659605	2.6214445	2.8216379	2.805576	2.7741475
Avil	AVIL	0.58359534	0.50809234	0.556794	4.224127	4.267633	2.9970686
Avl9	AVL9	4.023864	4.0775175	4.123624	4.1025543	4.098328	4.299532
Avp	AVP	0.044705167	0	0.022105917	0	0	0
Avpi1	AVPI1	4.671267	4.568212	4.5149107	5.164898	5.101262	4.7901125
Avpr1a	AVPR1A	3.159336	3.1058507	3.275878	1.6454371	1.5205964	2.5470953
Avpr1b	AVPR1B	0	0	0	0.04576436	0.035473924	0.04755443
Avpr2	AVPR2	0.030024389	0	0	0	0.017894255	0
AW011738	AW011738	0.5445846	0.6468809	0.7071462	2.2152424	2.3116293	1.6242952
AW046200	AW046200	0.30611324	0.29348332	0.33814025	0.15177384	0.12699811	0.22444959
AW047730	AW047730	0.015124873	0	0	0	0	0.016104057
AW112010	AW112010	2.5668113	2.4394565	2.0371037	2.7779696	2.6409776	2.6656413
AW121686	AW121686	0	0	0	0	0	0
AW146154	AW146154	1.7353671	1.5669744	1.7728572	1.7333102	1.7458016	1.79719
AW209491	AW209491	3.2039394	3.0535877	3.0311947	3.306086	3.2721405	3.1275966
AW495222	AW495222	0	0	0	0	0	0
AW549877	AW549877	3.7663486	3.8346696	4.0014024	3.6709561	3.6717947	3.7989523
AW551984	AW551984	0.28913826	0.327797	0.37465668	0.59425473	0.66210866	0.766697
AW554918	AW554918	2.3559132	2.3941166	2.580537	2.4917629	2.5772014	2.722166
AW822073	AW822073	0	0	0	0	0	0
AW822252	AW822252	0	0	0	0	0.017894255	0
Awat1	AWAT1	0.030024389	0	0	0	0	0.09294972
Awat2	AWAT2	1.0794562	0.79625684	0.9533735	0.98214895	1.0725732	1.0921246
Axdnd1	AXDND1	1.2080448	1.2531437	1.381351	1.2675418	1.3007873	1.168138
Axin1	AXIN1	3.9098082	4.020249	3.9070075	3.9458873	3.9329693	3.991486
Axin2	AXIN2	2.3551903	2.4928322	2.900393	1.4479833	1.6412758	2.0810993
Axl	AXL	1.6095291	1.6133344	2.1807592	3.224758	3.2971606	3.2183301
AY036118	AY036118	0	0	0	0	0	0
AY074887	AY074887	0	0.013287439	0.007423069	0	0.017894255	0
AY358078	AY358078	0.030024389	0.06473901	0.13890398	0.06056527	0.052749883	0.016104057
AY512915	AY512915	0	0	0.007423069	0	0.008987152	0
AY512931	AY512931	0.21205623	0.27333355	0.28354624	0.15177384	0.31490853	0.23091394
AY702102	AY702102	0	0	0	0	0	0
AY702103	AY702103	0	0	0	0	0	0
AY761184	AY761184	0	0	0	0	0	0
AY761185	AY761185	0	0	0	0	0	0
Aym1	AYM1	0	0	0	0	0	0
Azgp1	AZGP1	2.073092	2.036182	1.8436862	2.330929	2.3125234	2.2494466
Azi2	AZI2	4.135172	4.197244	4.197971	4.2056785	4.2030926	4.2744265
Azin1	AZIN1	5.8316607	5.8170853	5.9082003	5.801678	5.8097982	6.126885
Azin2	AZIN2	4.793003	4.7887216	5.114068	4.398455	4.3541193	4.6214895
B020004C17Rik	B020004C17RIK	0	0	0	0	0	0
B020004J07Rik	B020004J07RIK	0.015124873	0	0	0	0	0
B020011L13Rik	B020011L13RIK	0.073435545	0.052122165	0.022105917	0.030741084	0.086431414	0.024059866
B020017C02Rik	B020017C02RIK	0	0	0	0	0	0
B020031H02Rik	B020031H02RIK	0.08749701	0.052122165	0.050840266	0.06056527	0.14277495	0.17798978
B020031M17Rik	B020031M17RIK	0	0	0	0	0	0
B130006D01Rik	B130006D01RIK	0.030024389	0.026400635	0.119259015	0.030741084	0.035473924	0.04755443
B130011K05Rik	B130011K05RIK	0	0	0	0	0	0
B130021K23Rik	B130021K23RIK	0	0	0	0	0	0
B130024G19Rik	B130024G19RIK	0.08049099	0.13142218	0.15817045	0.19764464	0.10285609	0.25636142
B130034C11Rik	B130034C11RIK	0.2660472	0.21573213	0.47219232	0.39991033	0.23967002	0.3464069
B130046B21Rik	B130046B21RIK	0.33922243	0.5040604	0.5042001	0.33506805	0.46739113	0.69235545
B130055M24Rik	B130055M24RIK	0.8039846	0.7810599	1.0119324	1.0821965	0.7031596	1.0893975
B230104I21Rik	B230104I21RIK	0	0	0	0	0	0
B230110C06Rik	B230110C06RIK	0	0	0	0	0	0.016104057
B230110G15Rik	B230110G15RIK	0	0	0	0	0	0
B230112G18Rik	B230112G18RIK	0	0	0.014791441	0	0.017894255	0
B230112I24Rik	B230112I24RIK	0	0	0	0	0	0
B230112J18Rik	B230112J18RIK	0	0	0	0	0	0
B230118H07Rik	B230118H07RIK	2.7195206	2.6623058	2.6187325	3.231871	3.1856508	3.2244837
B230119M05Rik	B230119M05RIK	0	0	0	0	0	0
B230206H07Rik	B230206H07RIK	0.16148777	0.30833358	0.2891417	0.18475199	0.20350513	0.25636142
B230206I08Rik	B230206I08RIK	0	0	0	0	0	0
B230206L02Rik	B230206L02RIK	0.84409225	0.8112263	1.1740928	1.0608127	0.9922141	1.1056495
B230207O21Rik	B230207O21RIK	0	0	0	0	0	0
B230208B08Rik	B230208B08RIK	0	0	0	0	0	0
B230208H11Rik	B230208H11RIK	0.64140654	0.6363182	0.90633583	0.55021983	0.39709252	0.66768265
