ProbeID	Name	HCT116_DMSO_A1_S25_L003	HCT116_DMSO_B1_S27_L003	HCT116_DMSO_C1_S26_L003	HCT116_PF_20uL_D1_S30_L003	HCT116_PF_20uL_E1_S29_L003	HCT116_PF_20uL_F1_S28_L003	SW480_DMSO_A2_S31_L003	SW480_DMSO_G1_S32_L003	SW480_DMSO_H1_S33_L003	SW480_PF_20uL_B2_S36_L003	SW480_PF_20uL_C2_S35_L003	SW480_PF_20uL_D2_S34_L003
ENSG00000118514	ALDH8A1	1.033031769	1.257151259	1.486270042	1.114492297	0.871371345	0.597777144	1.687577636	1.28729675	1.493581755	1.420895735	1.52134176	1.501312259
ENSG00000284772	None	0.081694939	0.070438653	0.062083433	0.113887291	0.201549806	0.080101897	0.104528156	0.129010874	0	0.114347034	0.369476534	0.267775478
ENSG00000011347	SYT7	3.863331222	3.912223699	3.88205976	4.502440466	4.724059814	4.401833908	3.616144877	3.739647774	3.754737166	4.041424359	4.171016468	4.057007691
ENSG00000126602	TRAP1	8.175987445	8.1706952	8.201661774	5.83139443	6.054334046	6.08639568	8.162544141	8.267063198	8.205372581	6.220818852	6.151250193	6.157886882
ENSG00000223572	CKMT1A	2.222285246	2.386136888	2.554041506	0.850059287	0.651526413	0.583187375	2.18603839	2.374950823	2.550909281	0.469094829	0.84508614	0.745264013
ENSG00000147592	LACTB2	5.065570588	5.157192541	5.165504189	4.571320339	4.798011672	4.646229835	5.044825464	5.174763053	5.043054458	4.27636512	4.478595232	4.524867882
ENSG00000161031	PGLYRP2	0	0	0	0.13610645	0.124853101	0	0	0	0	0.035227079	0	0
ENSG00000171307	ZDHHC16	4.822505213	4.793767522	4.96102997	4.700919501	5.010352382	5.210834541	4.943174194	4.797440897	4.912987364	4.742299249	4.881617981	4.945190555
ENSG00000182154	MRPL41	7.151310885	7.011573908	7.085541505	7.819597937	7.631177056	7.807000645	6.832700173	7.163639614	7.300563057	7.899755686	7.884726117	7.691589996
ENSG00000111880	RNGTT	3.986820111	4.080893732	3.980809061	3.158011059	3.460253065	3.19913678	4.000618801	3.868488835	4.041263312	3.801116327	3.754509146	3.739900583
ENSG00000148399	DPH7	5.320436768	5.255301627	5.359303639	5.666125474	5.986892428	6.317543292	5.346358667	5.367930875	5.341900812	5.662733024	5.701667068	5.635209854
ENSG00000067167	TRAM1	5.777870287	5.792818244	5.858954138	6.013154526	6.398004227	6.275243664	5.711915033	5.324050098	5.533700049	6.11938115	6.214891006	6.308443556
ENSG00000198551	ZNF627	3.254689726	3.120180718	3.203640947	3.125992065	3.099439635	2.891646267	3.19909845	3.333312951	3.120477855	3.465708357	3.528526437	3.491532334
ENSG00000127325	BEST3	0.614465425	0.680589104	0.812879909	0.879380025	0.802539174	0.584189394	0.758566531	0.847363023	0.521629508	1.057940688	1.148930852	0.879148104
ENSG00000128886	ELL3	4.170755514	4.333287186	4.076216423	3.891428811	4.0321631	3.482410634	4.077097526	4.044685602	3.98138635	3.866931512	4.03332582	4.020576872
ENSG00000160961	ZNF333	3.44288791	3.732200417	3.460319809	3.673097538	4.059225903	3.608359182	3.605159104	3.27500049	3.544230407	4.487717347	4.50471248	4.534321386
ENSG00000145839	IL9	0	0	0	0	0	0	0	0	0	0.143304595	0	0
ENSG00000167656	LY6D	0.160808356	0.22413785	0.398689988	0	0	0	0.105569201	0.182407544	0.196923999	0	0	0
ENSG00000165533	TTC8	3.814158812	3.714348454	3.740220823	3.821222856	4.300441961	4.031252905	3.726494934	3.888299196	3.813867981	4.313909498	4.369089244	4.389442512
ENSG00000165724	ZMYND19	5.583183884	5.637714567	5.6226932	5.064413399	5.135717904	5.110102195	5.513578543	5.515855925	5.626255722	5.358512309	5.11467852	5.035877239
ENSG00000124900	TRIM51	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140396	NCOA2	2.473001254	2.727425389	2.356759811	2.402275221	2.973018133	2.639554568	2.653559484	2.704864397	2.353968548	3.040786407	3.150114777	3.170615342
ENSG00000120708	TGFBI	0.588325827	0.75719875	0.29595748	6.291777081	6.493699843	6.720523897	0.380382805	0.727553256	0.304771521	6.17980856	6.117208155	6.122319308
ENSG00000197070	ARRDC1	5.202826963	5.244788822	5.324467743	6.136818101	6.234837468	6.342457374	4.957472624	5.259537459	5.163381549	6.237929412	6.19594243	6.108863492
ENSG00000148942	SLC5A12	0.049907014	0.090246965	0.083423076	0.388140702	0.267550779	0.157183962	0.077246486	0.075877331	0.079583421	0.39497448	0.486974627	0.498824359
ENSG00000262560	None	0.106315083	0.06516888	0.169417083	0.314079297	0.08761749	0	0.108907251	0.372155332	0.217763019	0.130082527	0.353433959	0.289110871
ENSG00000124596	OARD1	4.739600793	4.942922981	4.86930596	4.348887391	4.681107352	4.597325869	4.859906507	5.031180214	4.727521399	4.195899843	4.404295876	4.609435733
ENSG00000140259	MFAP1	5.566548657	5.574141724	5.550771407	5.470286698	5.708895716	5.512615009	5.572549686	5.652430908	5.580255854	5.905682145	5.892143269	5.986427797
ENSG00000078142	PIK3C3	4.984351965	4.663796145	4.764825211	4.942212141	5.269844995	4.964446478	4.730541931	4.571111697	4.840362609	5.041812885	5.56111653	5.388816739
ENSG00000141977	CIB3	0.53297419	0.438838949	0.771162994	0.308011315	0	0.179916095	0.858386883	0.321527547	0	0	0	0
ENSG00000100218	RSPH14	0.884918267	1.157227367	0.471167687	0.051051436	0	0	1.21670939	0.380970986	1.296500577	0	0	0
ENSG00000074621	SLC24A1	2.431461182	2.531333048	2.514897433	1.998748713	2.051491828	1.934916927	2.552861975	2.280652366	2.293951036	2.93878155	2.75220688	2.863369782
ENSG00000128266	GNAZ	2.883274763	3.119305873	3.26275636	0.815466403	0.698745666	0.530892764	2.907625413	3.121804687	3.028297384	0.35655261	0.330198112	0.14515049
ENSG00000149021	SCGB1A1	0	0.236835457	0	1.049098894	0	0.195915744	0	0.369834962	0.409905734	0.426463363	0	0.463406926
ENSG00000139629	GALNT6	3.203777023	3.148942888	3.24641356	5.535539968	5.860706853	5.484258286	2.880666328	3.340617384	2.924004102	6.259903217	5.928733533	6.056121384
ENSG00000131378	RFTN1	1.829929504	1.778847511	1.755710095	1.362816599	0.893790723	0.715326106	1.576913414	1.902237622	1.796652483	1.049600101	1.242006648	1.060500533
ENSG00000099330	OCEL1	4.442850497	4.449586465	4.56693513	4.361851017	4.145088601	4.374982696	4.204713509	4.645359502	4.560440327	4.187644008	4.499850861	4.482680848
ENSG00000042832	TG	0.193763166	0.313874115	0.544758132	2.097261541	2.570106658	1.854606199	0.139447491	0.515599833	0.022276785	3.011724298	3.035598936	3.105995677
ENSG00000186716	BCR	4.110712432	4.15265015	4.259121128	4.794143886	4.790827389	4.943149996	4.26945063	4.068982238	4.176326308	5.113269385	5.087676641	5.240305589
ENSG00000129173	E2F8	3.581281582	3.753751066	3.596089547	0.510501094	0.878056686	0.493964938	3.516752117	3.665648813	3.81369891	0.935888155	0.892771808	0.850787424
ENSG00000137090	DMRT1	1.020144439	1.088058263	1.249037506	0.310642822	0.442083592	0.486050452	0.857476262	1.357920162	1.123005941	0.611637934	0.56428597	0.687734386
ENSG00000064218	DMRT3	0.04278944	0	0	0	0.159129775	0.020688516	0	0	0	0	0	0
ENSG00000188938	FAM120AOS	4.431211058	4.386475267	4.486581037	6.13145085	6.366805095	6.044911102	4.429392212	4.36527477	4.517426192	6.541444664	6.594128608	6.558242543
ENSG00000203485	INF2	5.771808648	5.749146412	5.787073897	6.495448473	7.064976365	7.667544042	5.346230609	5.692311745	5.752184651	7.398147918	7.350841611	7.250598373
ENSG00000132840	BHMT2	0.247589731	0.104478104	0.254479155	0.223161791	0.094242557	0.120692466	0.186874494	0.174509967	0.274953869	0.577456189	0.140138625	0.446285454
ENSG00000157570	TSPAN18	3.643635995	3.62424442	3.609608192	0.770115237	0.313786485	0.023404689	3.552766246	3.680712223	3.526183046	0.014722348	0	0
ENSG00000079134	THOC1	4.290865373	4.320229187	4.392718663	5.329477587	5.398449272	5.040643487	4.265431345	4.225659402	4.388993888	5.640992485	5.583324774	5.587089028
ENSG00000133639	BTG1	4.531887329	4.714546666	4.691612104	6.846162717	6.576465224	6.43595483	4.758806306	4.413463021	4.64601573	6.640738189	6.71827735	6.760137763
ENSG00000174485	DENND4A	1.948325499	2.172531487	2.366002653	2.550038976	2.894147227	2.643941826	2.467454524	2.300967652	2.155429965	2.963094719	3.240154326	3.350461886
ENSG00000056558	TRAF1	0.121801642	0.121929948	0.088922735	2.397842108	2.599193279	2.550119773	0.152611782	0.151013242	0.10286467	3.327014716	3.307182663	3.230107691
ENSG00000185739	SRL	0.072667262	0.107629223	0.065362337	0.073411835	0.02324286	0.058828362	0.042266946	0.109669193	0.105550429	0.043943438	0.147081321	0.093967508
ENSG00000271824	SMIM32	0	0	0	0.09838789	0	0	0	0	0	0.078023347	0.132904759	0.084611841
ENSG00000164176	EDIL3	0	0	0	0.021498916	0.009837476	0	0.027676385	0	0	0	0.016898764	0
ENSG00000111605	CPSF6	5.721908211	5.733556358	5.760046341	4.872670498	5.196789336	4.893190844	5.720140097	5.695558064	5.616819932	5.535414024	5.49939672	5.575505787
ENSG00000127527	EPS15L1	4.176532652	4.118901466	4.216521682	4.293106393	4.527799133	4.335979104	4.123422113	4.303138953	4.224155605	4.701734566	4.561440032	4.514275405
ENSG00000132141	CCT6B	0.587432587	0.899216938	0.947240335	1.210284087	1.295149123	1.246920252	0.591089582	0.495785849	0.572385437	1.799017657	1.4248359	1.704754553
ENSG00000090447	TFAP4	4.153090547	4.136616896	4.452657237	3.638583847	3.903852739	4.095948296	4.132113938	4.662048641	4.306089039	3.995005772	3.930165097	3.887082256
ENSG00000170293	CMTM8	3.61279963	3.608677147	3.758686615	3.837525203	3.936239912	4.203947374	3.48050064	3.529132786	3.614644126	3.762508705	3.850531728	3.921126278
ENSG00000285976	None	4.571896413	4.596988795	5.076490687	3.262148981	2.186186756	2.091140925	3.780129488	3.632261235	3.702151071	2.153147058	2.719645642	3.972581461
ENSG00000136897	MRPL50	3.757759345	3.671508515	3.75304823	3.953842574	3.857334125	3.57442853	3.872848455	3.789697956	3.72287036	4.140083312	3.898072882	4.016915233
ENSG00000284987	None	0.141738824	0	0	0	0	0	0.179156862	0.303805292	0	0	0	0
ENSG00000164902	PHAX	4.095742173	4.287088151	4.19557438	6.118935343	6.111732473	5.996500063	4.125702342	4.236579866	4.050994411	6.504226616	6.364706191	6.496380056
ENSG00000254772	EEF1G	11.09849852	11.0689613	11.09038446	10.71393756	9.910451696	10.14234639	11.16480861	11.16997616	11.10102504	8.953820236	9.015546637	9.053915078
ENSG00000146378	TAAR2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283563	None	0.134106571	0.088938998	0.11591178	0.166746291	0.150945643	0.128737757	0.221173035	0.121505768	0.055401699	0.115010197	0.184822354	0.130001712
ENSG00000165152	PGAP4	3.292454014	3.376713932	3.362070269	2.254932607	2.416182572	2.181503332	3.292264936	3.133452147	3.28712705	1.083465286	0.978726473	1.161384666
ENSG00000288683	None	0.108251046	0.21757444	0.392471302	0.347277862	0.329423301	0.386847358	0.250212147	0.557874697	0.123429678	0.971779332	0.833902886	0.459601584
ENSG00000123545	NDUFAF4	5.671057528	5.568258648	5.79708537	5.198430897	5.244239756	5.031195788	5.660725294	5.578523652	5.624947484	4.797068505	4.761199092	4.803405812
ENSG00000102032	RENBP	0.619076989	0.865189565	1.159251995	0.614931237	0.737058068	0.720851226	0.879145829	0.710167722	1.090730762	0.907077557	1.461839067	1.742112738
ENSG00000189007	ADAT2	3.003314389	3.096371502	3.259445751	1.621915892	1.819137599	1.531314081	2.872125459	2.655981439	2.714904885	1.862220859	1.885124501	2.212821438
ENSG00000155827	RNF20	4.244041412	4.26218928	4.279372191	3.771180281	4.063924041	3.826434593	4.354990069	4.326684458	4.274839071	4.373184846	4.273812156	4.37551791
ENSG00000177453	NIM1K	0	0.645745921	0.315706378	0.490578345	1.014944035	0.363361181	0.446657482	0	0.025859009	0.848301443	0.936271954	1.091179185
ENSG00000126603	GLIS2	2.103228647	2.399048015	2.339011899	2.94301793	3.624915384	3.810539966	2.006955032	2.33694973	2.35496071	3.551271139	3.418850683	3.280770473
ENSG00000132429	POPDC3	4.304110595	4.422257898	4.27734506	0.830192438	1.153352032	1.23032723	4.359273063	4.123830634	4.358118415	0.591576979	0.082693722	0.181799711
ENSG00000154783	FGD5	0.209007356	0.19294556	0.253353372	0.635050398	0.714908664	0.491343228	0.054531917	0.128793968	0.174914117	0.266270826	0.29289822	0.185833442
ENSG00000100116	GCAT	6.317797195	6.288684823	6.294452762	5.319716805	5.6219422	5.615209489	6.260572079	6.443705933	6.371781696	5.555067379	5.593026229	5.512626923
ENSG00000217930	PAM16	6.331223145	5.909679249	6.294997785	5.312322246	5.106485806	5.693713171	5.655756239	6.316658308	6.535199219	5.11132842	5.3527336	5.035539316
ENSG00000112195	TREML2	0.09556733	0.103814377	0.058839997	0.109611831	0.092988123	0.080069006	0	0.013982901	0	0.081553834	0.149157892	0.053240374
ENSG00000058729	RIOK2	4.376730044	4.415622664	4.567050897	5.072778058	4.718107043	4.836644737	4.596594996	4.276567384	4.42947778	5.163712424	4.769446144	4.913684096
ENSG00000111817	DSE	3.743987822	3.891954586	3.859687579	2.37414497	3.066454321	3.240346211	3.890107255	3.760049985	3.697949242	3.925901027	3.747633303	3.757845306
ENSG00000165973	NELL1	0	0	0	0.312045913	0.132763838	0.087919543	0.204309773	0	0.102011041	0.106810203	0.238737954	0
ENSG00000172534	HCFC1	4.294245783	4.285992419	4.33947521	3.575664489	3.992704088	4.345514892	4.128033514	4.29303935	4.251461581	3.946356478	4.003302334	3.980023472
ENSG00000188386	PPP3R2	0	0.072353765	0	0	0	0	0.017783688	0	0	0	0.150948242	0
ENSG00000133640	LRRIQ1	0.531375771	0.300417565	0.234672987	0.059039429	0.134196884	0	0.303788345	0.354090115	0.579272559	0.136935384	0	0.042505524
ENSG00000136881	BAAT	0.507837356	0.333266403	0.489303597	1.066530321	1.241588346	0.781479741	0.486152114	0.381829223	0.461224168	1.66485539	1.722262284	1.482438902
ENSG00000128310	GALR3	0	0	0.164871216	0.053300578	0.497166779	0.32086588	0	0.155442271	0	0.481986022	0.863505577	0.898108492
ENSG00000120159	CAAP1	4.163045323	4.001262347	3.961608605	4.156727803	4.476049233	4.397601942	4.025813645	3.905737133	3.963357871	4.80573598	4.931818859	4.796386463
ENSG00000100129	EIF3L	8.63309184	8.671512782	8.660426946	8.529417923	8.115544736	8.327100198	8.709890073	8.674154019	8.711389216	7.618586181	7.684318293	7.781513149
ENSG00000276023	DUSP14	0.444704803	0.767071671	0.549428562	1.062137604	0.752246772	0.675722006	0.841806505	0.379668645	1.11045011	0.775648151	0.383173974	0.734663236
ENSG00000103769	RAB11A	7.813448031	7.806551633	7.809809922	7.802961894	7.803285083	7.823845046	7.831356133	7.87347272	7.789678253	7.544949438	7.422782167	7.484528123
ENSG00000164494	PDSS2	3.053829029	3.035884275	3.02755042	3.751353383	4.053836847	4.184819022	2.926859085	2.927447082	2.920521979	4.013229087	4.157234547	4.152117693
ENSG00000164764	SBSPON	0.463691504	0.609285963	0.522597161	2.487977626	2.767343346	2.472994575	0.535477697	0.454994943	0.504105761	3.091440887	2.931717091	2.71075024
ENSG00000170549	IRX1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141447	OSBPL1A	3.826935357	3.861723959	4.004991645	4.872171642	5.284109633	5.365307774	3.902255087	3.748189951	3.825310722	5.272809251	5.269924154	5.273937335
ENSG00000103426	CORO7-PAM16	0	0.091478463	0	0.072160557	0.068876591	0.068954163	0	0.144048328	0	0.170748065	0.256143753	0
ENSG00000137055	PLAA	5.00902364	5.023618376	5.050137452	4.754184685	5.230444519	5.316365823	5.046473598	4.996302598	4.988125222	5.171887214	5.09691452	5.047104756
ENSG00000005156	LIG3	4.379518523	4.546084657	4.643187144	4.227699803	4.462831255	4.531867559	4.34819927	4.453554716	4.529934109	4.638039942	4.739208953	4.768056833
ENSG00000184838	PRR16	0.263811328	0.34160667	0.357214614	0	0	0	0.244744609	0.747474195	0.655059596	0	0	0
ENSG00000153233	PTPRR	0.372710106	0.402455876	0.401134885	0.901445103	1.195790807	1.128700809	0.479361578	0.391410411	0.170927615	2.468146142	1.967820835	2.059688845
ENSG00000215712	TMEM242	2.913226444	2.916551166	2.83121653	2.855998864	3.087844681	3.28938595	3.13149565	3.003497898	2.843600012	3.112561694	3.10717229	3.038560849
ENSG00000184428	TOP1MT	5.526176822	5.513240934	5.590871289	4.924431102	4.814210619	4.919749138	5.482806096	5.669063967	5.498581973	4.379371503	4.150567247	4.084554026
ENSG00000285733	None	0.460853153	0.666743869	0.851563165	0.542466179	0.800510312	0.521474435	0.80510256	0.695895849	0.718268238	0.356014413	0.539840719	0.455892311
ENSG00000177854	TMEM187	3.397945992	3.169469679	3.306893609	2.06642334	1.974848652	2.055475765	3.071643241	3.264886178	3.324512531	2.060391929	1.840281941	1.743747607
ENSG00000145826	LECT2	0.084297119	0.475557055	0.097188308	0.459329839	0.519751224	0.832714572	0.469844309	0.247115366	0.138472427	0.624231188	0.468549953	0.702526609
ENSG00000126953	TIMM8A	4.356587695	4.30915894	4.306028432	3.330886626	3.591002414	3.548608751	4.435256272	4.183001141	4.310133336	3.8634614	3.968810721	3.894147712
ENSG00000057663	ATG5	4.733669336	4.669894265	4.738328667	4.853196995	4.967011828	4.968271038	4.783306941	4.437496944	4.793681969	5.287729675	5.282312757	5.284087857
ENSG00000206127	GOLGA8O	0.661522508	0.436992243	0.705836389	0.173259221	0.09688792	0.067945945	0.546629288	0.555593354	0.526020721	0.15937343	0.175903947	0.208829363
ENSG00000241343	RPL36A	9.673173571	9.697935861	9.75420227	10.28039204	9.65156524	9.937446752	9.951634108	9.855879389	9.756527804	8.266860172	8.499240781	8.591860988
ENSG00000154485	MMP21	0.336261219	0.691501112	0.516128137	0.223144241	0.495747037	0.287250525	0.607255025	0.517219244	0.724853675	0.456267232	0.426797179	0.685965258
ENSG00000262246	CORO7	3.000948837	3.157316891	2.888775536	3.901954984	4.517020654	4.284673726	2.898732369	2.927341235	3.121897464	4.734054311	4.954339921	4.942605639
ENSG00000113361	CDH6	0.048838532	0.034835209	0.026401643	0.144680755	0.111206162	0.105844193	0.054493576	0.024559966	0.04816977	0.108074634	0.188888282	0.187528334
ENSG00000184434	LRRC19	0.099168471	0.075171416	0.474795381	0.450297734	0.116910455	0.082116674	0	0.058509073	0.017159251	0.034850559	0.127857755	0.130132621
ENSG00000257529	RPL36A-HNRNPH2	8.352822077	8.125925465	8.195640946	9.012405735	8.359516602	8.682484748	8.251782966	8.481536074	8.200692666	7.461320885	7.577789238	7.463062236
ENSG00000175470	PPP2R2D	3.76848701	3.656712701	3.794630981	5.421661108	5.577384969	5.521137541	3.868699097	3.697748359	3.875240121	5.823373406	5.662720379	5.741692838
ENSG00000120160	EQTN	0.142613408	0	0	0	0.089048188	0.091846042	0	0	0	0	0	0.094056719
ENSG00000126945	HNRNPH2	5.602712225	5.6731352	5.645410577	5.654275131	5.886403822	5.747191339	5.592537766	5.448702765	5.461456528	6.259639706	6.137874396	6.21298559
ENSG00000262919	CCNQ	4.377190398	4.450099264	4.373028631	4.685926953	4.68330328	4.957377805	4.227480634	4.305467678	4.530546046	5.013792077	5.325911174	5.149491923
ENSG00000152413	HOMER1	3.509921032	3.283296568	3.467123854	2.270431763	2.687782303	2.795432392	3.644824087	3.295421819	3.404243598	3.256886867	3.180236833	3.042193775
ENSG00000178445	GLDC	1.851762072	1.912539161	1.946513186	1.885502091	1.263095238	0.680009315	1.986183217	1.872451952	1.789689569	2.611927531	2.141929049	2.825141663
ENSG00000136425	CIB2	4.803253286	4.751818781	4.899712045	1.318418658	1.867759303	1.982444585	4.797833939	5.026879007	4.754920737	0.864747793	1.055124837	0.52857672
ENSG00000170248	PDCD6IP	6.460953646	6.49714779	6.427370531	6.254005277	6.766018581	6.774584963	6.425772214	6.583339368	6.484817524	6.81467509	6.923047049	7.011561195
ENSG00000130821	SLC6A8	6.237245857	6.30764005	6.262839873	3.633302806	3.800680645	3.596882918	6.119476763	6.288746041	6.305148122	4.183088031	4.634368251	4.517601498
ENSG00000141738	GRB7	5.244459095	5.491677782	5.277212104	5.785694003	5.485405992	5.422840971	5.193113038	5.373527529	5.305603017	5.141677402	4.933694667	5.010876537
ENSG00000255508	None	2.755101219	2.635631357	2.648407918	1.69287797	1.96583599	1.492409036	2.479211932	2.669430482	2.713656228	1.912243631	2.123229151	1.757143608
ENSG00000100139	MICALL1	3.233795573	3.285823912	3.072849292	3.742850867	4.019219411	4.017407611	3.066981921	3.147453371	3.167435328	4.187830682	4.223798528	4.153161248
ENSG00000166411	IDH3A	6.054047133	6.068603059	6.179612981	5.283300384	5.507556909	5.285620874	6.113040279	5.988479882	6.136683912	5.856173286	5.808906762	5.923984884
ENSG00000138161	CUZD1	0.218167512	0.844625078	0.369900832	0.490768911	0.911113698	1.077435118	0.60596125	0.469648563	0.368368976	1.177948401	0.906466573	0.765978632
