ProbeID	Name	Xenograft_PF_treated_F1_S40	Xenograft_PF_treated_F2_S36	Xenograft_control_C1_S15	Xenograft_PF_treated_F3_S50	Xenograft_control_C2_S5	Xenograft_control_C3_S52
MAP2K1	MAP2K1	5.597876762	5.851523689	5.903937263	5.839643963	5.722419027	6.060942304
TRAPPC2	TRAPPC2	2.156144819	2.227672081	2.442660156	2.233742649	2.371853783	2.691309748
OR56A1	OR56A1	0.007913412	0.026096915	0.02237179	0.011901583	0.007908103	0.049073654
LRRC17	LRRC17	0.106440922	0.08405501	0.09199183	0.343697754	0.197275237	0.49444664
HLA-A	HLA-A	0.825959939	2.362959607	0.184273565	1.545228412	0.383735586	0.058674158
TAF4B	TAF4B	1.184758891	1.185090769	2.90542981	1.141091369	2.680295098	2.896368736
ANKRD17	ANKRD17	3.940598244	4.085634552	4.309882589	3.969568531	3.391726896	4.255572111
CARMIL2	CARMIL2	0.778151036	0.690097723	4.584260314	0.551014136	5.352558156	4.91207914
OR56A5	OR56A5	0	0	0	0	0	0
ZMAT4	ZMAT4	0.159245536	0.02606036	0.142934871	0	0	0.222565947
CELSR3	CELSR3	1.598881967	1.804593394	1.670570848	1.693648865	1.26366082	1.656082151
FBXL13	FBXL13	0.249837883	0.35044919	1.240352801	0.097398017	1.080422993	1.344273301
NFE4	NFE4	0.43248805	0.357280049	2.061051731	0.377677949	1.800471712	1.926945592
PYROXD2	PYROXD2	2.054353952	2.633527697	2.871908489	3.103102124	2.714299597	1.750171273
KRTAP4-5	KRTAP4-5	0	0	0	0	0	0
PDE1A	PDE1A	0	0.034297146	0.157711077	0.123475237	0.070329496	0.249392426
NT5C1B	NT5C1B	0.307938246	0.384565105	0	0.267637547	0	0.063138702
GLRX	GLRX	5.099800606	4.930548498	4.360175745	5.090370589	4.033176423	4.237771573
PIGB	PIGB	3.508659237	3.847820566	2.814361538	3.659024645	2.576547063	2.741699438
NT5C1B-RDH14	NT5C1B-RDH14	0.042998805	0.051953935	0	0.038342621	0	0
CHAC1	CHAC1	6.542903558	6.635173468	2.234278799	6.646649974	3.07651959	2.433801348
BCL2L15	BCL2L15	2.062334786	2.744620015	1.109962253	2.500114442	1.06022105	1.141772562
CXorf51A	CXorf51A	0	0	0	0	0.238788082	0
KRTAP2-3	KRTAP2-3	0.33602968	0.598374734	6.090641752	0.657226572	7.04353043	6.294751229
MAGOH	MAGOH	6.21225281	6.029416818	6.531662221	5.999086507	6.932520908	6.52667247
KRTAP1-5	KRTAP1-5	0.032577947	0.027045739	0.058127911	0.093688891	0	0
FBXL19	FBXL19	3.680716262	3.654372067	4.847197342	3.762661348	4.980492409	4.962107221
C15orf65	C15orf65	2.24414726	1.022232859	1.516141251	1.727454362	1.801713273	1.681516732
SCAMP2	SCAMP2	5.813230374	5.913998671	5.946334649	5.952201779	5.123551427	5.529399487
NDUFB8	NDUFB8	7.513762118	7.527676608	8.456444071	7.532163969	9.027803559	8.553343725
EPB41L1	EPB41L1	5.103221961	5.441128572	5.300228444	5.397807081	4.435758991	4.93438377
SGMS2	SGMS2	2.968424976	3.153226683	3.467772469	3.160563939	3.029203374	3.586969768
KRTAP3-3	KRTAP3-3	0	0	0	0	0	0.044382927
MEF2C	MEF2C	3.662377486	3.677034381	2.969213018	3.873239175	1.781609787	2.831547795
HIF1AN	HIF1AN	3.926886593	4.436536393	5.521052905	4.509571073	4.727198927	5.237584979
PRICKLE3	PRICKLE3	3.86774102	3.64797238	4.705936665	3.773461437	4.378278276	4.677873521
OXSR1	OXSR1	3.799394841	3.915470267	4.218991901	3.83993027	3.511175334	4.211259113
PHACTR2	PHACTR2	2.85393279	3.11661887	3.134366303	3.118715687	1.995409768	3.026026957
IQCF5	IQCF5	0	0	0.166486652	0	0	0.134767549
SEC31B	SEC31B	1.580373258	1.934731918	2.861966675	1.923799683	1.625737968	2.423702406
AL133352.1	AL133352.1	2.100700516	1.770427784	3.407506259	2.107977383	2.902389876	3.179766445
PRR3	PRR3	0.378355138	0.232341487	2.016664969	0.386070375	1.832841012	2.097716972
ETF1	ETF1	6.289443369	6.350804547	6.534848976	6.301585781	6.603147306	6.537495169
PFDN5	PFDN5	8.732264654	8.612044832	8.455985535	8.563899846	9.135682076	8.522557177
HNRNPLL	HNRNPLL	4.788901839	4.935755431	4.429686545	4.798652774	4.518847558	4.51515428
RNASEH1	RNASEH1	3.465273314	3.579811551	4.751677517	3.613070718	4.520435198	4.794851365
HIST1H3B	HIST1H3B	1.90426828	1.633170781	0.430117172	1.833286827	1.241736477	0.97769536
SDC3	SDC3	2.279972987	2.756368721	4.615517645	2.689050861	3.31204722	4.488693278
ZNF513	ZNF513	3.7469873	3.583953464	3.008812244	3.700745093	2.944949127	2.901144551
KIF19	KIF19	0.153971577	0	0.199928215	0.134744553	0.035210888	0.039082047
DES	DES	0.119941902	0	2.759611798	0.16045143	1.788075933	2.686370539
SLC1A7	SLC1A7	0	0.072542694	0.07185999	0.070625636	0	0
HOXC12	HOXC12	0	0.208477306	0	0.030306129	0	0.015020351
CCDC179	CCDC179	0	0.168028375	0	0.076803833	0	0
NEMP2	NEMP2	1.682701067	2.08434461	2.484122918	2.738301776	2.517775069	2.362519264
RRN3	RRN3	2.81805191	2.941945986	4.072707593	2.860458789	4.171044259	4.194043291
EXOC7	EXOC7	4.787156709	5.033031438	5.921107564	5.029469241	5.577816035	5.921117564
DNAI2	DNAI2	0	0.026234081	0.028541005	0.168224826	0	0.165174377
PRRX2	PRRX2	0	0	4.631511766	0.042054953	4.562889583	4.452766735
LEMD3	LEMD3	3.367083337	3.425750795	3.652400103	3.379823726	2.95132258	3.509812329
SLC20A1	SLC20A1	4.967409805	4.996455998	5.470342963	4.838523986	5.312450336	5.27898971
EFCAB11	EFCAB11	3.7895157	3.768978991	4.161004644	3.779652778	3.86974138	4.087364429
TBC1D25	TBC1D25	3.018140967	2.825478335	3.299746671	3.018173378	2.778627654	3.260802213
RNF222	RNF222	0.049530542	0.020814655	0.067199647	0.115861988	0.073916181	0.174806508
SPIC	SPIC	0.067417202	0	0.119153754	0	0	0.049001978
FIBP	FIBP	5.854681762	5.978173637	6.372027	5.940762667	6.69359165	6.197042537
PPP1R3E	PPP1R3E	3.333937888	3.394056951	1.632147071	3.721179923	1.881038076	2.031695844
FBN3	FBN3	0.014658513	0.024242932	1.835673501	0.16656352	0.439440908	0.979616388
TES	TES	5.748684812	6.003861943	6.352450281	5.96616896	6.200752588	6.415221087
PRR14L	PRR14L	2.446596295	2.661930017	3.167595895	2.588192203	1.932665192	3.113581192
CAMSAP2	CAMSAP2	2.903337772	3.215403259	3.526315502	3.164396917	2.638433018	3.40464022
PPP2R3B	PPP2R3B	3.339877588	3.433696062	1.552078713	3.298641895	1.37264364	1.105478678
TUBB2B	TUBB2B	1.367001957	1.944798863	1.062328981	1.33086813	1.390243949	1.440516401
PLA2G10	PLA2G10	0.367073549	0.586549554	0.295252823	0.647462709	0.589904395	0.269343442
KRT26	KRT26	0	0.020514149	0.094594165	0	0	0
MEF2B	MEF2B	2.842006117	2.326761961	1.587706164	2.547939858	1.959553549	1.719733879
METTL7A	METTL7A	0.8718334	1.220659941	0.830402183	0.878094301	0.440020921	0.536784012
SNX11	SNX11	3.128070975	3.199042368	3.83232305	3.296823284	3.73907774	3.767727673
AVPI1	AVPI1	4.007141668	3.846513374	4.101036498	3.787944338	4.320333035	4.062449874
TEX47	TEX47	0	0	0	0	0	0
MRPL53	MRPL53	6.449904675	6.382754393	5.776963557	6.315136698	6.509775796	5.896515507
DLX1	DLX1	0.11038329	0.20763864	1.288263958	0.229179235	1.130956825	1.269248038
DNMT3A	DNMT3A	1.945928754	1.812873996	2.532549119	2.103311983	1.631011127	2.506509911
ZNF804B	ZNF804B	0	0	0	0	0	0
C3orf58	C3orf58	2.837826248	3.086987522	2.808755717	3.043839248	2.385640316	2.85903169
KCNK7	KCNK7	0.831178419	1.16827387	0.199583778	1.301655946	0.765927106	0.43715102
DLX2	DLX2	0.231095535	0.200878444	1.904072859	0.141575353	1.722391702	1.913926918
HSPA8	HSPA8	10.27411465	10.16643627	10.8532768	10.2043485	11.25520643	10.92990589
KLK8	KLK8	0.203437983	0.322053892	4.410319122	0	5.093644046	4.678343625
SLC1A5	SLC1A5	7.870443326	7.798057107	6.730337189	7.754329131	7.175973926	7.018133822
GAS2L3	GAS2L3	1.394098395	1.824985717	3.794128442	1.485310892	1.43912108	3.701003591
P2RX5-TAX1BP3	P2RX5-TAX1BP3	0.758796074	0.900972272	0.647426881	1.012940473	0.593172078	0.634481751
CNTN1	CNTN1	0	0.147864129	0.043882593	0	0.290004326	0.029951494
GRIK4	GRIK4	0.187832091	0.261820108	0.787898381	0.173206508	0.177286503	0.727093058
LPAR1	LPAR1	1.85595622	1.912298057	3.838200348	1.994694882	3.097424212	3.827683689
EMC6	EMC6	6.166108839	5.815834128	6.779279422	5.79946814	7.25641912	6.763658554
ATP8A2	ATP8A2	0.013899072	0.005782232	0.028664876	0.010252353	0.020952358	0.023064826
KLF10	KLF10	5.857542175	5.996371617	5.546041583	6.040476763	5.177282468	5.563382573
CACNA1F	CACNA1F	0.130443301	0.098511458	0.126928439	0.104600132	0.011593032	0.490322643
TAX1BP3	TAX1BP3	6.393005287	6.441765975	5.311535448	6.327125768	5.771236167	5.475409518
ITPRID2	ITPRID2	5.212220996	5.295205317	7.744650439	5.210178508	7.136159419	7.654563992
ZNF599	ZNF599	0.307190913	0.318490851	0.59284899	0.411267324	0.32685979	0.848614729
EIF2B4	EIF2B4	5.102872376	5.027839443	5.384756299	5.01584726	6.028790247	5.586268421
P2RX5	P2RX5	2.208506281	2.300067187	2.94602356	2.191077428	3.540502963	2.883046595
ANKRD12	ANKRD12	2.780775802	2.620827778	2.359906531	2.603488314	1.568034635	2.38570464
BLOC1S2	BLOC1S2	6.068532338	6.153694658	5.795626261	6.141121133	6.127537145	5.894104338
CARHSP1	CARHSP1	5.335438225	5.35558951	6.667368741	5.137350393	6.491336232	6.605950229
GPR25	GPR25	0	0.051223126	0	0	0	0.044771794
PDZK1	PDZK1	0.848649979	1.633584656	0.904972137	0.979270293	0.263573272	0.40970114
STEAP1	STEAP1	3.294299902	3.247025319	4.291511766	3.187462139	4.176720602	4.159663654
P3H3	P3H3	0.409730897	0.661791549	4.364018913	0.183715295	4.206037546	4.45459153
MFSD4B	MFSD4B	0.735980474	0.854048326	1.109574524	0.800666773	0.974738543	1.136046978
INAVA	INAVA	5.267546922	5.502152323	1.361702679	5.469464141	1.034567893	1.432294011
NSMCE1	NSMCE1	4.925083444	4.925589331	5.914592196	4.829968511	6.224668653	6.146631126
WDR72	WDR72	1.166667569	1.665714294	2.158749061	1.489379463	1.259573269	1.978531804
STEAP2	STEAP2	2.202869496	2.698107555	2.236553846	2.66083571	1.391127932	2.03994271
HIGD1C	HIGD1C	0	0	0	0.226607172	0	0
IL12A	IL12A	1.38032495	1.453518633	2.215835126	1.102322191	2.328386413	2.287306798
CLEC1A	CLEC1A	0.379479902	0.200192077	0.845730898	0.285124603	0	0.332342452
KLK5	KLK5	0	0.182235902	0.221464346	0.042423994	0.157193794	0.484297992
HLA-F	HLA-F	1.931162042	1.367712407	1.053042503	1.150139219	1.415536459	1.211602549
MTMR1	MTMR1	3.460715832	3.7741705	3.102730046	3.664033749	1.995657089	2.695315364
BRCA2	BRCA2	1.582769862	1.90589229	2.302927882	1.869250776	1.301098276	2.221977587
KIR2DL2	KIR2DL2	0	0	0	0	0	0
NDUFV2	NDUFV2	7.158322191	7.142137494	6.866847028	7.164327002	7.316593202	6.884760374
SLC24A3	SLC24A3	0.11760276	0.030653189	0	0.053976277	0	0
MYO1G	MYO1G	0.110666986	0.122598777	0.060911635	0.171067933	0.045252276	0.053269433
FKRP	FKRP	3.986488666	3.962879981	3.155943316	4.098429386	3.233471201	3.467204865
ANO4	ANO4	0.030737222	0.050625257	0.058655359	0	0.048396492	0.044362404
CNOT6	CNOT6	3.795215527	4.067178919	4.16378845	3.93091868	3.54927179	3.997018206
MTRNR2L5	MTRNR2L5	0	0	0	0	0	0.159910723
RAD54L2	RAD54L2	1.796404385	2.019638726	2.417606274	1.954138192	1.815979491	2.44720574
S1PR3	S1PR3	0.016209607	0.01949213	0.029497734	0.023053041	0.007878761	0.029015894
KIR2DS2	KIR2DS2	0	0	0	0	0	0
RBM12	RBM12	4.125661846	4.471571174	5.734335799	4.371159453	4.572432601	5.589626281
TTYH2	TTYH2	0.373530397	0.367031335	3.91368485	0.272190448	3.507303216	3.633458332
UTY	UTY	1.460855844	1.614405314	0	1.596033421	0	0
TFEC	TFEC	0.025773373	0.30267397	0.032796217	0.069805537	0	0.043906521
KIF21B	KIF21B	1.710117456	1.763472893	2.070652543	1.665517114	1.137606607	1.952839167
KLK6	KLK6	4.30917415	4.359768533	2.838290658	4.309808465	3.201916257	2.810016711
PRPS2	PRPS2	4.314975758	4.487601467	5.680400344	4.445111878	4.798270895	5.544012458
OR4B1	OR4B1	0	0	0	0	0	0
PMM2	PMM2	6.000938866	5.878869506	6.635562685	5.862988877	6.015949033	6.549443107
TIMMDC1	TIMMDC1	5.875969282	5.765069163	6.155734764	5.819998831	6.245202804	6.081937423
AL109827.1	AL109827.1	0	0.929776609	0	0.280768692	0.428193857	0.179828217
OR4X2	OR4X2	0	0	0	0	0	0
C2orf76	C2orf76	3.2601651	3.239214256	3.543446514	3.247874209	3.666664029	3.666560737
GLP1R	GLP1R	0	0.018491179	0	0.016450678	0	0.01619477
HSPA1L	HSPA1L	0.11215057	0.47471534	0	0.198285435	0	0
OR4X1	OR4X1	0	0	0	0	0	0
NFS1	NFS1	4.930502325	5.112200772	4.701776915	5.25957994	5.104123238	4.837583901
MOV10	MOV10	6.104110068	6.076463002	5.572061306	6.062721242	5.55096256	5.413690645
TEX264	TEX264	5.464411104	5.651296969	5.187336117	5.776888727	5.580804019	5.304824079
NPIPA3	NPIPA3	0.070371411	0	0.148624399	0.598707257	0.297440308	0.122763485
Z83844.1	Z83844.1	0	0	0	0	0.016374224	0
CYP4B1	CYP4B1	0.163195992	0.377207837	0	0.722535972	0	0
OR2K2	OR2K2	0	0	0	0	0	0
GPR162	GPR162	0.125210953	0	1.845126336	0	1.94604509	2.04883358
PTPRU	PTPRU	3.851178646	3.587195266	5.003619776	3.329878337	4.342317785	4.975725785
COL3A1	COL3A1	0.03461381	0	0.031276755	0	0	0
ACAT1	ACAT1	5.632415985	5.648367045	6.114094745	5.647972898	5.592002569	5.990804345
LRRC9	LRRC9	0.362474939	0.148101102	0	0.192737872	0	0.153030287
TRIOBP	TRIOBP	5.622411385	5.806835698	6.939971552	5.795252992	6.084800879	6.96869537
CD80	CD80	0.049244882	0	0.129472814	0	0.113282164	0.289073678
HSPA1A	HSPA1A	3.419021856	5.502754487	0	3.726845491	5.13E-10	0.092074937
OR2J3	OR2J3	0	0	0	0	0	0
SDF2	SDF2	5.707571338	5.59507615	4.920950935	5.612117821	5.314847203	4.932385514
KRBOX4	KRBOX4	3.47314905	3.682572736	3.305350569	3.666282697	2.974383751	3.206554881
KRT27	KRT27	0	0	0	0	0	0
HSPA1B	HSPA1B	7.143056625	7.098842713	4.608785592	6.773139207	5.256365336	4.938389308
CASP3	CASP3	4.29995352	4.515801438	3.437010493	4.531391754	3.453494138	3.486742043
SHC3	SHC3	0.167762545	0.176144021	0.089998397	0.309687503	0.053692469	0.323603879
MARVELD1	MARVELD1	4.979038847	5.068030139	4.390842441	5.089598824	4.502250075	4.564768363
KLK7	KLK7	0.82217213	1.084214311	2.430169639	0.927679559	2.158062294	2.562211646
KRT28	KRT28	0	0	0.038822019	0	0	0
MTOR	MTOR	4.140362799	4.308956681	4.477535635	4.302542809	4.10819295	4.417227488
PSD4	PSD4	3.428864362	3.658074692	2.748680626	3.617890299	2.314004736	2.655464629
SUPT6H	SUPT6H	5.491429972	5.465433156	5.464167582	5.527485295	5.248967701	5.502978743
RAB6A	RAB6A	6.062122856	6.013801164	5.973782056	6.004636154	5.225213916	5.786631783
MEGF11	MEGF11	0.097876525	0.225643307	1.279071862	0.168481456	1.013594464	1.067877403
CUL5	CUL5	2.95470016	3.409283799	3.624406367	3.337473049	2.806645313	3.303399242
FAM160B2	FAM160B2	4.632112303	4.472898556	4.480680419	4.621735241	3.900869416	4.262943709
HOMEZ	HOMEZ	3.482058327	3.929531592	4.143055401	3.920368578	4.147782498	3.923690874
TUBB	TUBB	5.886532096	5.838726599	6.085148105	5.814937287	5.878614288	6.120021305
FOXP4	FOXP4	4.245695761	4.250375284	4.786238937	4.290885126	4.593800196	4.782853886
SEMG2	SEMG2	0	0	0	0	0	0
SLC39A14	SLC39A14	5.87109213	6.174974448	5.152276039	6.122656836	4.965101971	5.226914539
BCL2L2-PABPN1	BCL2L2-PABPN1	1.315050849	2.273551696	3.577827712	1.667527943	2.808035507	2.980632421
PDZRN4	PDZRN4	0	0	0	0.017206154	0	0
ABAT	ABAT	3.217312777	3.528291879	1.669552482	3.665838484	1.092411106	1.621752434
LILRB1	LILRB1	0	0	0	0	0	0
POLR3C	POLR3C	4.119231658	4.199492222	4.815422954	4.271889816	5.054075577	4.992063404
NCR2	NCR2	0	0	0	0	0	0
DOP1A	DOP1A	1.477105368	1.797385249	1.24884945	2.177358811	0.911930829	1.121335677
FBXO9	FBXO9	5.421296661	5.643454055	5.311243558	5.758121096	4.884530229	5.40921787
CDC25C	CDC25C	1.579729986	1.515767951	3.002289273	1.61406997	2.371184968	2.960156071
PGM3	PGM3	5.228862779	5.03239407	4.435379634	4.966060102	3.895559821	4.159628379
MON1A	MON1A	3.50164065	3.521405423	3.665880258	3.469836015	4.327412234	3.868949968
CLIC3	CLIC3	2.506236322	2.409097615	3.240440426	2.092727378	3.060759906	3.090321635
SOX3	SOX3	0	0	0	0	0	0
OTUD7A	OTUD7A	0.042478208	0.010243615	0.782934885	0.013627505	0.466235667	0.992040375
ADGRG2	ADGRG2	0.109654601	0.170845598	0.058626685	0.209986027	0.056314857	0.008513738
SLC7A8	SLC7A8	6.42223978	6.630975552	2.992199215	6.688529896	1.882162273	2.873585361
MYOF	MYOF	6.664074536	7.02235919	6.013675421	7.060322868	5.511364141	6.041016645
SAMD4A	SAMD4A	2.763115122	2.924501655	2.607899113	2.879308402	2.162851934	2.490490036
KIR3DL2	KIR3DL2	0	0	0	0	0	0
CDK3	CDK3	2.556091134	2.802728828	1.826997877	2.55451518	1.459893207	1.630411995
CD4	CD4	0.146135133	0.036636678	0.804967555	0.115781705	0.628124248	0.381279385
SPATA9	SPATA9	0.688405979	0.868403097	0.306687577	0.240924865	0.045722116	0.24866392
DPM2	DPM2	5.582951486	5.465038563	5.742103951	5.476967396	6.206804506	5.871713982
BCAM	BCAM	6.753946197	6.877697104	5.018688025	6.828453975	3.946135602	4.955576263
MOGAT3	MOGAT3	0.307067078	0.508731359	0.069798114	0.141400091	0.061051869	0.249651036
SERINC1	SERINC1	6.020279944	6.131737631	3.910703884	6.093629892	3.329633115	3.899281991
AC040162.1	AC040162.1	1.941480461	2.059787191	2.87442282	2.217369084	3.627174899	2.887120284
HLA-E	HLA-E	0.053916935	0.043995356	3.533239266	0.126908515	3.548013372	3.56529898
LY6G6E	LY6G6E	0.041854561	0.062137928	0	0.125133088	0	0
CHIC2	CHIC2	3.627851935	3.692223635	2.79142423	3.63871717	3.28471252	3.245234451
CRTAP	CRTAP	6.757964639	6.899540609	6.044084344	6.864348361	5.967463758	6.167974442
VTA1	VTA1	5.117369527	5.172359018	5.819899589	5.15265595	5.53012413	5.734319593
USP17L29	USP17L29	0	0	0	0	0	0
CLDN5	CLDN5	1.946637147	2.031296837	0.47900969	1.99652397	0.439765671	0.287616971
DPP6	DPP6	0.09232017	0.05889332	0.022745474	0.012487337	0.008832627	0.018471666
C22orf15	C22orf15	0.291213247	0	0.137325537	0	0	0
USP17L28	USP17L28	0	0	0	0	0	0
FGF5	FGF5	0	0.010982446	0.012101944	0.039769812	0	0
SMYD1	SMYD1	0	0	0	0	0	0.028783136
TXNDC11	TXNDC11	4.70581881	4.509222905	3.864317108	4.41289441	4.173321696	3.980899082
LIMA1	LIMA1	4.977247039	5.19130673	5.569531406	5.230622124	5.302950905	5.497926065
RIPOR1	RIPOR1	3.450561657	3.173558866	5.096293315	3.108112615	4.641464066	5.095574191
USP17L12	USP17L12	0	0	0	0	0	0
OR7G2	OR7G2	0	0.093468906	0.061559311	0.034282777	0	0.065681492
PNMA8A	PNMA8A	0.020653104	0.017151267	0	0.045223754	0	0.030644997
ZBTB20	ZBTB20	0.600616682	1.410638352	1.721056216	0.862246525	1.497445747	1.239078609
RGS21	RGS21	0	0	0	0	0	0
FAR1	FAR1	4.77683326	5.210810109	5.171608365	5.194523838	3.673621434	4.867240185
ZC3H8	ZC3H8	4.896666622	4.948655415	4.177392827	4.940381118	3.654488931	4.224333909
SLN	SLN	0	0.188084371	0.202546861	0	0.116298077	0
GBA2	GBA2	5.372926126	5.190160174	4.571919403	5.223005475	4.370090818	4.664982406
ELL3	ELL3	3.776437981	3.879429256	3.942458373	4.214802309	4.390426872	4.006146924
SPDYA	SPDYA	0.949481445	0.863986328	0.936665299	0.896838464	0.54813227	0.825659088
MXD4	MXD4	3.910877692	3.848253163	3.788192062	3.728248481	4.010165757	3.66616167
SLC25A3	SLC25A3	8.72241723	8.788940639	8.650704064	8.723594738	9.194339318	8.854418551
ERICH1	ERICH1	0	0	0	0	0	0
NDUFA9	NDUFA9	6.045605861	6.001355631	5.97867779	5.887532314	6.485738293	6.052471107
GALNT8	GALNT8	0.314561965	0.31738859	0.05326262	0.17755811	0.544349864	0.021658667
C3orf67	C3orf67	0	0.081171349	1.638620868	0.019425659	1.357755291	1.557969806
BRD8	BRD8	4.588487482	4.687966579	5.099569652	4.527370102	3.845547156	4.836765537
PRM1	PRM1	0	0	0	0	0	0
PFDN4	PFDN4	6.129189362	6.234560142	6.407470365	6.063670025	7.003290099	6.460961703
MCM9	MCM9	2.162292708	2.039407356	2.394449222	2.242968613	1.645928179	2.29584432
PCDH10	PCDH10	0.015708363	0	0.021408231	0	0	0.005728231
C12orf56	C12orf56	0.034526481	0.270366993	0	0.122095525	0	0.232294327
ARHGAP8	ARHGAP8	5.376591666	5.529155986	5.324546841	5.293968003	5.157659231	5.356190443
CHMP2A	CHMP2A	7.409137424	7.105930565	7.309432406	7.159188185	7.538574091	7.198353629
CAPN7	CAPN7	4.610493965	4.267798845	3.273155096	4.196645047	3.013643821	3.466139092
ZBTB12	ZBTB12	1.13E-08	2.090572315	1.15E-06	2.076230706	0	0.000338748
SEC23IP	SEC23IP	4.950911979	5.081484162	5.948509064	5.185132962	5.650868508	6.041290366
STKLD1	STKLD1	1.370499494	0.774059515	0.338014839	0.594560683	0.290794998	0.285162016
ZNF665	ZNF665	0.175630624	0.067137789	0.129318762	0.120439654	0.01658489	0.154973284
PLVAP	PLVAP	0	0.025391727	0	0.022552324	0	0
WDR27	WDR27	3.53730754	3.440287914	3.275272529	3.580674938	2.146564839	3.232204333
SYT9	SYT9	0.043060418	0.056555229	0	0	0	0
TMEM64	TMEM64	2.1958175	2.35044661	4.482093187	2.500315839	3.699151816	4.348723899
GBP1	GBP1	0.740733766	0.573952071	0.040953152	0.520019872	0	0.016586601
NKX6-1	NKX6-1	1.179883619	0.692894927	2.666260992	0.885976467	2.62877826	2.634764709
ZNF624	ZNF624	0.682414764	0.928599241	0.997741859	1.38605779	0.702342829	1.242491537
KPNA6	KPNA6	3.887623527	4.033370138	4.196229326	4.076695902	3.770370376	4.22775432
GPR160	GPR160	3.148963056	3.354092048	3.595181023	3.370285105	2.595689428	3.396004386
TMEM31	TMEM31	0.584245784	0.426868011	0	0.449563487	0	0.083756502
IL15	IL15	3.143436359	3.079033974	2.016667465	3.1883813	1.586016389	1.734319777
IGFL2	IGFL2	4.230055416	4.332102734	0.252086195	4.118204558	0.512263301	0.669924496
STARD6	STARD6	0.130184164	0	0.335233981	0.03996853	0.249784388	0.474243931
ZBTB45	ZBTB45	4.368354894	4.585752641	5.18904122	4.451516238	4.878610441	5.305711863
ARNTL	ARNTL	3.114215751	3.064079698	3.864749144	3.273420497	2.794428281	3.542183944
EEF1A2	EEF1A2	5.842343479	5.593372507	8.732680361	5.55703693	9.561650015	8.922197581
NOVA2	NOVA2	0.017111491	0.021264515	1.281051303	0.018895772	0.478680908	1.042426936
SLC16A4	SLC16A4	4.421414159	4.565703242	0.474996035	4.58790404	0.104937082	0.4427153
MAP1LC3A	MAP1LC3A	3.824376328	4.061258808	0	3.888089176	0.267115063	0.134623918
SDK1	SDK1	0.066542238	0.021824355	0.023780235	0.024834773	0.200623973	0.024472452
ATP5MG	ATP5MG	7.862775905	7.964516663	7.606060872	7.904176499	8.30332262	7.700163367
RPL34	RPL34	10.54632617	10.45988945	9.62536067	10.33542107	10.63543633	9.815640572
TMEM8A	TMEM8A	6.437845217	6.087281878	5.057317304	6.05958557	4.969005398	5.0151217
BCAR1	BCAR1	5.734952948	5.689123409	4.447588612	5.723782593	4.504646546	4.341718008
